trajectory_id,mean_sojourn_time,variance
536,1.6466403459317225,1.0383123555337743
537,1.7385370250522254,1.502387486402258
538,1.6401033380466474,1.0508175132196125
539,2.014904126367863,3.2522797722110344
540,1.6107680082278748,0.9478024685421154
541,1.7457000201638946,1.3904499334296558
542,1.5511933440227024,0.9204041964990308
543,1.6800230640082454,1.1432118116682035
544,1.6600495647325717,1.2456562254588224
545,1.5905298077682584,1.2078511197213486
546,1.6825903273388072,1.2937317257690013
547,1.7954899993702689,1.6758205936634083
548,1.746520877696472,1.5492667227335972
549,1.632749385931947,1.017597546167449
550,1.7046728418970492,1.0517449575082818
551,1.5817580196817649,0.9798868577819964
552,1.7150728898958079,1.2633755922684582
553,2.013164423779505,1.6158554613754599
554,1.8177296051659069,1.3141492186768362
555,1.643645840861662,1.1559008164800348
556,1.6432979257437108,1.1996994299155368
557,2.175762949754867,2.5602259943808203
558,1.5943170661300732,1.0992003349085977
559,1.7556564530365952,1.9714503172091218
560,1.8162123570985065,1.2469902621475415
561,1.737617159277471,1.3233080272743099
562,1.5695012597308409,1.0095914410620865
563,1.6879172385138819,1.3316082473268245
564,2.1010236845376715,2.489088252175149
565,1.6513128513579913,1.0910214134336176
566,1.6489430278217267,1.176591748992065
567,1.6715389718261533,1.1018907060953034
568,1.871574889350489,1.9312805185402788
569,1.8693974122070898,1.8169127010383026
570,1.6957597678808602,1.2881013144279359
571,1.5868367993234729,1.0049683535384488
572,1.7556511948881006,1.2119262381722242
573,1.7218194802894264,1.3160022377909155
574,1.8642879424540504,1.595413228044155
575,1.6203990306294371,1.0653577807271368
576,1.7671577719960234,1.3882407565820225
577,1.819667406835725,1.6815072362921881
578,1.7408991407406749,1.447939231709193
579,1.74166191403061,1.4603827706416597
580,1.6677990766088784,1.1626484901307872
581,2.04097976598283,2.399214656302173
582,1.6526224557969182,1.0623683594753401
583,1.7201015237298543,1.59747715201653
584,1.8666261788590175,1.8811435006883872
585,1.6528352665890274,1.174309827127188
586,1.5405645363874532,1.028301677309366
587,1.7414494202793178,1.2356189097476595
588,1.6488173040780203,1.202544077902761
589,1.9106127637905654,1.6396752636033518
590,1.6199439642429085,1.1524794431165033
591,1.751444741406858,1.3851934367491188
592,1.6573456809093967,1.1824286898859346
593,1.7135203699944048,1.2778552498620483
594,1.7171233587952193,1.3826411554310925
595,1.7282714713143714,1.1508489589779605
596,1.6937785880495637,1.100453218184074
597,1.7067836953977915,1.4837384774973186
598,1.5525194464368592,0.9562364096935929
599,1.7404477962074518,1.678294975190107
600,1.7084805484011902,1.2345219855740366
601,1.853065717510359,1.3788450784829165
602,1.6116116818768937,1.2811243609678495
603,1.5051060451478078,0.92647492786054
604,1.689448893933228,1.1273053757464908
605,2.1794652290175507,2.6007207430387136
606,2.0145735005055068,1.7512159637554339
607,1.7649589591681283,1.318982079404833
608,1.6098871888634028,0.9637973408711518
609,1.9006315314982902,1.4311768139906014
610,1.5586966453680464,0.9109952322321759
611,1.5538103172563753,0.9753783146622954
612,1.6968634293114695,1.0858459741514992
613,1.6464802721892169,1.217954445558
614,1.63510701386675,1.408080336256912
615,1.6833403119332773,1.1273623674750761
616,2.041855225976891,2.668953471126862
617,1.823673699007066,1.4503541501589838
618,1.4639487061214818,0.725046328307884
619,1.737619295550996,1.3217342069858218
620,1.9609347917311875,1.7038783666731996
621,1.7041120570194053,1.2628071400932763
622,1.71547392586464,1.4453357891235328
623,1.5710427581953557,1.128382733654878
624,1.4672408796014733,0.9835993009541791
625,1.7719740613194865,1.1359637334239112
626,1.7118034462009508,1.2810235548448048
627,1.9500817573694476,2.380075585351244
628,1.8694816938535364,1.408539475912842
629,1.731012518702333,1.2576801976038767
630,1.9293658940038851,1.8581414131538057
631,1.5902225296916652,0.9364836351875699
632,1.6836216733905398,1.6494683160971806
633,1.87170459627378,1.6790336808552007
634,1.8157587015579777,1.5246267203017747
635,1.9061616555342666,1.7003685582749732
636,1.6351277714375654,1.3542109884389582
637,1.9257037120859803,2.2495655780761163
638,1.4943514830041087,0.8762438911700289
639,1.6853637333508118,1.469294018013964
640,1.735367003149747,1.4512373958219038
641,1.6721733155256564,1.2250743496014718
642,1.5814193623487767,0.9413479692977532
643,1.745603283569694,1.1889045307993438
644,1.6865367049458595,1.2391592559067504
645,1.6026699433760556,1.0765783975969245
646,1.9966295829294636,1.7548592225794666
647,1.6258109004292443,1.0326410258509076
648,1.573005319987213,0.9335672189085311
649,1.5051246986591929,0.8638031982785331
650,1.705741335066232,1.2171356224535557
651,1.8847067799646715,1.5284446068341695
652,1.6855362525860245,1.131741599692441
653,1.652262908204788,1.3714136964334322
654,1.557716065782809,0.9557557864210472
655,1.827002879415127,1.4264795772670562
656,1.7801530126622012,1.5354113327380745
657,1.577500753515335,1.1220810558411725
658,1.784619362896465,1.5796929531423467
659,1.6498252925851449,1.0585097550305629
660,1.8143500063545044,1.3229624417351764
661,1.5789247572958236,1.0643675723931585
662,1.7440539972480695,1.2223188638760067
663,1.5623223816542986,1.1328170786466094
664,1.523956826101661,0.8958699645343583
665,1.899092258136832,1.569920835858223
666,1.651119533524547,1.2671078585559106
667,2.142658642130453,2.5995558410533017
668,1.7027241873075458,1.3708958736322052
669,1.6523166460764562,1.2029658809011463
670,1.7156672257392653,1.5919447615323672
671,1.6801790980266853,1.0409299321413155
672,1.7694289948184774,1.4156496782188646
673,1.7150000413626298,1.7254511447226026
674,1.7567587945571899,1.2850358182907473
675,1.7052889005936867,1.2255479787729004
676,1.7646178714834995,1.1233020200143058
677,1.9733408289864158,2.146479795854443
678,1.6800986136979688,1.320812109836845
679,1.8560219452104734,1.8839758975446659
680,1.8184924481950926,1.6924882979663312
681,1.7945822127323627,1.5422827979700435
682,1.7753155267315222,1.3525736921711446
683,1.5253255561643244,0.9007015248342947
684,1.7822914081590961,1.2689038292831833
685,1.8144644808408774,1.5960757722523975
686,1.7325487152335044,1.6505585994602894
687,1.7919872028559027,1.6455398010091167
688,1.9185541946261555,2.2295989549242456
689,2.0426373388537207,2.7066059579774713
690,1.6470582427676261,1.1562878393240386
691,1.683927898815495,1.4072384538130474
692,1.7586026293059682,1.295936769873881
693,1.5530239619382804,1.0151468600371174
694,1.792794867585068,1.475726018827319
695,1.9576322988921948,2.608331889484504
696,1.5665070334407933,0.9403908898460583
697,1.8190141380670442,1.5599129008931667
698,1.6260343852939085,1.282446687223164
699,1.6678044645077736,1.3528436806962136
700,1.7258314433079829,1.3371999186890213
701,1.4680068798531636,0.8036974409017241
702,1.6439221500466563,1.227581550367115
703,1.66058494550214,1.225958170974853
704,1.8362587102452685,1.6931734134789653
705,1.678780047276041,1.1771386895800402
706,1.7072915520341887,1.3397549938274504
707,1.6076679581045192,1.037356144655616
708,1.86801012997882,1.5802836188922038
